Radius	predicate	time	# Vertices
41809	-2.39183e-05	104913	49112
41810	-2.39177e-05	106616	48984
41811	-2.39172e-05	108709	49084
41812	-2.39166e-05	108616	49004
41813	-2.3916e-05	106492	49096
41814	-2.39154e-05	104755	49132
41815	-2.39149e-05	106912	49020
41816	-2.39143e-05	106884	49104
41817	-2.39137e-05	106069	49096
41818	-2.39131e-05	105959	49116
41819	-2.39126e-05	107012	49064
41820	-2.3912e-05	107313	49040
41821	-2.39114e-05	106051	49116
41822	-2.39109e-05	106529	49076
41823	-2.39103e-05	106918	49096
41824	-2.39097e-05	108676	49008
41825	-2.39091e-05	105266	49060
41826	-2.39086e-05	105177	49136
41827	-2.3908e-05	110307	49032
41828	-2.39074e-05	106952	49124
41829	-2.39069e-05	106416	49076
41830	-2.39063e-05	105453	49104
41831	-2.39057e-05	105014	49148
41832	-2.39051e-05	108324	49052
41833	-2.39046e-05	107750	49112
41834	-2.3904e-05	108108	49080
41835	-2.39034e-05	105245	49140
41836	-2.39029e-05	108821	49012
41837	-2.39023e-05	108923	49088
41838	-2.39017e-05	107481	49124
41839	-2.39011e-05	106460	49124
41840	-2.39006e-05	106353	49088
41841	-2.39e-05	106456	49072
41842	-2.38994e-05	109371	49108
41843	-2.38989e-05	108349	49128
41844	-2.38983e-05	109460	49056
41845	-2.38977e-05	107142	49084
41846	-2.38971e-05	107820	49092
41847	-2.38966e-05	104665	49168
41848	-2.3896e-05	108058	49112
41849	-2.38954e-05	107974	49100
41850	-2.38949e-05	105289	49128
41851	-2.38943e-05	107371	49104
41852	-2.38937e-05	105304	49172
41853	-2.38931e-05	108544	49044
41854	-2.38926e-05	105704	49144
41855	-2.3892e-05	106599	49148
41856	-2.38914e-05	104901	49132
41857	-2.38909e-05	107611	49120
41858	-2.38903e-05	107591	49096
41859	-2.38897e-05	107434	49156
41860	-2.38892e-05	104658	49200
41861	-2.38886e-05	108198	49056
41862	-2.3888e-05	106828	49140
41863	-2.38874e-05	108297	49076
41864	-2.38869e-05	106072	49192
41865	-2.38863e-05	105927	49136
41866	-2.38857e-05	107457	49108
41867	-2.38852e-05	107633	49152
41868	-2.38846e-05	108869	49096
41869	-2.3884e-05	106464	49220
41870	-2.38834e-05	107441	49068
41871	-2.38829e-05	108302	49128
41872	-2.38823e-05	105165	49220
41873	-2.38817e-05	108855	49124
41874	-2.38812e-05	107470	49152
41875	-2.38806e-05	107755	49072
41876	-2.388e-05	107517	49148
41877	-2.38795e-05	107308	49140
41878	-2.38789e-05	108599	49128
41879	-2.38783e-05	107843	49180
41880	-2.38777e-05	106588	49108
41881	-2.38772e-05	108421	49144
41882	-2.38766e-05	105162	49152
41883	-2.3876e-05	108017	49124
41884	-2.38755e-05	106816	49208
41885	-2.38749e-05	105779	49160
41886	-2.38743e-05	107143	49172
41887	-2.38738e-05	108342	49108
41888	-2.38732e-05	106557	49168
41889	-2.38726e-05	105039	49268
41890	-2.3872e-05	104346	49204
41891	-2.38715e-05	109115	49120
41892	-2.38709e-05	110566	49120
41893	-2.38703e-05	107229	49140
41894	-2.38698e-05	108490	49172
41895	-2.38692e-05	106694	49120
41896	-2.38686e-05	107668	49196
41897	-2.38681e-05	106763	49188
41898	-2.38675e-05	106540	49192
41899	-2.38669e-05	110674	49096
41900	-2.38663e-05	104702	49132
41901	-2.38658e-05	107121	49208
41902	-2.38652e-05	106571	49200
41903	-2.38646e-05	104946	49252
41904	-2.38641e-05	108957	49084
41905	-2.38635e-05	105611	49168
41906	-2.38629e-05	108651	49136
41907	-2.38624e-05	106907	49236
41908	-2.38618e-05	108336	49192
41909	-2.38612e-05	108443	49152
41910	-2.38607e-05	107465	49188
41911	-2.38601e-05	109282	49148
41912	-2.38595e-05	107618	49176
41913	-2.38589e-05	106404	49212
41914	-2.38584e-05	107059	49188
41915	-2.38578e-05	110964	49264
41916	-2.38572e-05	111061	49064
41917	-2.38567e-05	108765	49188
41918	-2.38561e-05	109132	49140
41919	-2.38555e-05	106949	49216
41920	-2.3855e-05	104141	49276
41921	-2.38544e-05	107495	49172
41922	-2.38538e-05	106379	49216
41923	-2.38533e-05	108374	49160
41924	-2.38527e-05	107261	49220
41925	-2.38521e-05	105917	49184
41926	-2.38515e-05	107521	49176
41927	-2.3851e-05	105754	49268
41928	-2.38504e-05	107763	49220
41929	-2.38498e-05	108682	49168
41930	-2.38493e-05	106360	49244
41931	-2.38487e-05	106537	49204
41932	-2.38481e-05	106400	49264
41933	-2.38476e-05	110562	49152
41934	-2.3847e-05	108164	49204
41935	-2.38464e-05	106863	49140
41936	-2.38459e-05	106469	49216
41937	-2.38453e-05	105955	49300
41938	-2.38447e-05	107948	49180
41939	-2.38442e-05	107145	49264
41940	-2.38436e-05	105649	49200
41941	-2.3843e-05	107517	49220
41942	-2.38424e-05	108809	49208
41943	-2.38419e-05	108021	49192
41944	-2.38413e-05	106008	49252
41945	-2.38407e-05	106190	49220
41946	-2.38402e-05	109277	49216
41947	-2.38396e-05	109889	49176
41948	-2.3839e-05	106885	49196
41949	-2.38385e-05	107216	49288
41950	-2.38379e-05	106517	49176
41951	-2.38373e-05	106358	49236
41952	-2.38368e-05	109115	49196
41953	-2.38362e-05	107163	49240
41954	-2.38356e-05	106723	49300
41955	-2.38351e-05	107744	49196
41956	-2.38345e-05	108392	49272
41957	-2.38339e-05	108134	49216
41958	-2.38334e-05	105660	49292
41959	-2.38328e-05	108137	49232
41960	-2.38322e-05	107507	49232
41961	-2.38317e-05	106318	49308
41962	-2.38311e-05	106806	49252
41963	-2.38305e-05	107243	49240
41964	-2.38299e-05	110213	49184
41965	-2.38294e-05	106677	49260
41966	-2.38288e-05	107141	49304
41967	-2.38282e-05	110060	49184
41968	-2.38277e-05	105866	49252
41969	-2.38271e-05	107366	49244
41970	-2.38265e-05	105063	49296
41971	-2.3826e-05	107453	49316
41972	-2.38254e-05	108582	49212
41973	-2.38248e-05	106812	49256
41974	-2.38243e-05	108606	49240
41975	-2.38237e-05	107275	49268
41976	-2.38231e-05	110641	49204
41977	-2.38226e-05	107671	49264
41978	-2.3822e-05	106696	49300
41979	-2.38214e-05	107584	49284
41980	-2.38209e-05	109001	49232
41981	-2.38203e-05	108887	49224
41982	-2.38197e-05	107084	49260
41983	-2.38192e-05	105398	49360
41984	-2.38186e-05	109987	49216
41985	-2.3818e-05	107214	49228
41986	-2.38175e-05	107551	49268
41987	-2.38169e-05	106561	49328
41988	-2.38163e-05	107916	49300
41989	-2.38158e-05	109165	49276
41990	-2.38152e-05	107495	49256
41991	-2.38146e-05	107896	49272
41992	-2.38141e-05	106967	49316
41993	-2.38135e-05	109513	49228
41994	-2.38129e-05	106582	49312
41995	-2.38124e-05	104030	49324
41996	-2.38118e-05	107411	49316
41997	-2.38112e-05	108463	49248
41998	-2.38107e-05	108167	49224
41999	-2.38101e-05	106993	49316
42000	-2.38095e-05	105027	49344
42001	-2.3809e-05	108633	49296
42002	-2.38084e-05	108227	49316
42003	-2.38078e-05	109194	49260
42004	-2.38073e-05	107085	49328
42005	-2.38067e-05	111536	49176
42006	-2.38061e-05	108939	49292
42007	-2.38056e-05	106383	49336
42008	-2.3805e-05	105777	49328
42009	-2.38044e-05	107156	49356
42010	-2.38039e-05	108184	49220
42011	-2.38033e-05	107443	49328
42012	-2.38027e-05	105917	49364
42013	-2.38022e-05	108151	49292
42014	-2.38016e-05	106924	49312
42015	-2.3801e-05	107459	49216
42016	-2.38005e-05	106984	49316
42017	-2.37999e-05	108420	49276
42018	-2.37993e-05	108133	49280
42019	-2.37988e-05	107546	49364
42020	-2.37982e-05	106932	49292
42021	-2.37976e-05	108227	49360
42022	-2.37971e-05	110524	49224
42023	-2.37965e-05	108916	49252
42024	-2.37959e-05	107431	49368
42025	-2.37954e-05	106451	49304
42026	-2.37948e-05	105163	49412
42027	-2.37942e-05	109663	49244
42028	-2.37937e-05	109110	49328
42029	-2.37931e-05	106334	49372
42030	-2.37925e-05	106504	49332
42031	-2.3792e-05	106560	49360
42032	-2.37914e-05	107319	49304
42033	-2.37908e-05	108696	49316
42034	-2.37903e-05	109258	49316
42035	-2.37897e-05	109635	49280
42036	-2.37891e-05	105894	49372
42037	-2.37886e-05	107689	49340
42038	-2.3788e-05	107409	49376
42039	-2.37874e-05	109257	49304
42040	-2.37869e-05	106860	49284
42041	-2.37863e-05	106237	49392
42042	-2.37857e-05	107187	49352
42043	-2.37852e-05	108227	49324
42044	-2.37846e-05	107338	49340
42045	-2.3784e-05	105625	49344
42046	-2.37835e-05	110920	49280
42047	-2.37829e-05	107674	49364
42048	-2.37823e-05	107780	49344
42049	-2.37818e-05	107522	49344
42050	-2.37812e-05	104145	49356
42051	-2.37806e-05	109208	49372
42052	-2.37801e-05	108619	49328
42053	-2.37795e-05	108849	49356
42054	-2.3779e-05	107967	49356
42055	-2.37784e-05	106503	49368
42056	-2.37778e-05	110429	49288
42057	-2.37773e-05	106980	49364
42058	-2.37767e-05	106850	49376
42059	-2.37761e-05	107061	49360
42060	-2.37756e-05	107246	49348
42061	-2.3775e-05	108568	49324
42062	-2.37744e-05	107139	49400
42063	-2.37739e-05	108612	49312
42064	-2.37733e-05	107600	49372
42065	-2.37727e-05	106477	49344
42066	-2.37722e-05	108615	49320
42067	-2.37716e-05	105609	49412
42068	-2.3771e-05	107439	49372
42069	-2.37705e-05	107612	49408
42070	-2.37699e-05	107200	49356
42071	-2.37693e-05	109365	49380
42072	-2.37688e-05	105440	49448
42073	-2.37682e-05	111258	49304
42074	-2.37676e-05	108689	49388
42075	-2.37671e-05	106564	49332
42076	-2.37665e-05	107734	49416
42077	-2.3766e-05	108227	49380
42078	-2.37654e-05	108891	49340
42079	-2.37648e-05	107678	49416
42080	-2.37643e-05	105846	49344
42081	-2.37637e-05	105936	49436
42082	-2.37631e-05	105245	49432
42083	-2.37626e-05	108162	49376
42084	-2.3762e-05	108719	49404
42085	-2.37614e-05	106711	49380
42086	-2.37609e-05	110396	49360
42087	-2.37603e-05	109667	49344
42088	-2.37597e-05	109036	49420
42089	-2.37592e-05	108661	49424
42090	-2.37586e-05	106825	49328
42091	-2.3758e-05	107054	49396
42092	-2.37575e-05	109275	49396
42093	-2.37569e-05	106184	49448
42094	-2.37564e-05	109843	49380
42095	-2.37558e-05	106541	49316
42096	-2.37552e-05	106910	49416
42097	-2.37547e-05	108141	49384
42098	-2.37541e-05	106408	49452
42099	-2.37535e-05	108793	49416
42100	-2.3753e-05	106222	49392
42101	-2.37524e-05	108259	49468
42102	-2.37518e-05	107661	49428
42103	-2.37513e-05	108969	49384
42104	-2.37507e-05	109399	49336
42105	-2.37501e-05	106562	49404
42106	-2.37496e-05	106899	49504
42107	-2.3749e-05	109765	49352
42108	-2.37485e-05	106859	49436
42109	-2.37479e-05	106607	49380
42110	-2.37473e-05	106006	49448
42111	-2.37468e-05	108955	49436
42112	-2.37462e-05	108721	49420
42113	-2.37456e-05	107643	49480
42114	-2.37451e-05	107565	49376
42115	-2.37445e-05	108636	49396
42116	-2.37439e-05	110120	49372
42117	-2.37434e-05	108413	49408
42118	-2.37428e-05	106825	49508
42119	-2.37423e-05	106603	49452
42120	-2.37417e-05	106350	49392
42121	-2.37411e-05	108440	49384
42122	-2.37406e-05	108386	49444
42123	-2.374e-05	106804	49520
42124	-2.37394e-05	110378	49384
42125	-2.37389e-05	105171	49460
42126	-2.37383e-05	108984	49412
42127	-2.37377e-05	108164	49424
42128	-2.37372e-05	108142	49452
42129	-2.37366e-05	109188	49412
42130	-2.37361e-05	105695	49480
42131	-2.37355e-05	107248	49464
42132	-2.37349e-05	110027	49404
42133	-2.37344e-05	109742	49396
42134	-2.37338e-05	109569	49432
42135	-2.37332e-05	105143	49484
42136	-2.37327e-05	107250	49460
42137	-2.37321e-05	106943	49440
42138	-2.37315e-05	110180	49408
42139	-2.3731e-05	108630	49468
42140	-2.37304e-05	103264	49520
42141	-2.37299e-05	108358	49416
42142	-2.37293e-05	106533	49484
42143	-2.37287e-05	107728	49468
42144	-2.37282e-05	108316	49464
42145	-2.37276e-05	109423	49352
42146	-2.3727e-05	108846	49412
42147	-2.37265e-05	107979	49488
42148	-2.37259e-05	107212	49496
42149	-2.37254e-05	109100	49460
42150	-2.37248e-05	107183	49404
42151	-2.37242e-05	109590	49456
42152	-2.37237e-05	108042	49508
42153	-2.37231e-05	106689	49516
42154	-2.37225e-05	108229	49480
42155	-2.3722e-05	107992	49416
42156	-2.37214e-05	107151	49524
42157	-2.37209e-05	110327	49444
42158	-2.37203e-05	108259	49456
42159	-2.37197e-05	108917	49468
42160	-2.37192e-05	107625	49436
42161	-2.37186e-05	105973	49544
42162	-2.3718e-05	109156	49416
42163	-2.37175e-05	106733	49476
42164	-2.37169e-05	108340	49504
42165	-2.37164e-05	108387	49448
42166	-2.37158e-05	107850	49492
42167	-2.37152e-05	108576	49444
42168	-2.37147e-05	106411	49528
42169	-2.37141e-05	108320	49524
42170	-2.37135e-05	107710	49460
42171	-2.3713e-05	109324	49504
42172	-2.37124e-05	108325	49456
42173	-2.37119e-05	105703	49572
42174	-2.37113e-05	107972	49508
42175	-2.37107e-05	108827	49416
42176	-2.37102e-05	107907	49508
42177	-2.37096e-05	108896	49460
42178	-2.3709e-05	105876	49568
42179	-2.37085e-05	108177	49448
42180	-2.37079e-05	107203	49476
42181	-2.37074e-05	107384	49536
42182	-2.37068e-05	108467	49496
42183	-2.37062e-05	108416	49532
42184	-2.37057e-05	109074	49452
42185	-2.37051e-05	107994	49480
42186	-2.37045e-05	108537	49488
42187	-2.3704e-05	107684	49516
42188	-2.37034e-05	108769	49528
42189	-2.37029e-05	108106	49496
42190	-2.37023e-05	106167	49548
42191	-2.37017e-05	106647	49532
42192	-2.37012e-05	107936	49496
42193	-2.37006e-05	107725	49556
42194	-2.37001e-05	108269	49508
42195	-2.36995e-05	107398	49520
42196	-2.36989e-05	110498	49464
42197	-2.36984e-05	108641	49532
42198	-2.36978e-05	108947	49576
42199	-2.36972e-05	106866	49568
42200	-2.36967e-05	109915	49492
42201	-2.36961e-05	109566	49484
42202	-2.36956e-05	107266	49536
42203	-2.3695e-05	109881	49512
42204	-2.36944e-05	109092	49500
42205	-2.36939e-05	107528	49552
42206	-2.36933e-05	109170	49496
42207	-2.36928e-05	107277	49588
42208	-2.36922e-05	109561	49500
42209	-2.36916e-05	106631	49496
42210	-2.36911e-05	106157	49572
42211	-2.36905e-05	106540	49564
42212	-2.36899e-05	107240	49584
42213	-2.36894e-05	109805	49480
42214	-2.36888e-05	108042	49540
42215	-2.36883e-05	108638	49508
42216	-2.36877e-05	107355	49560
42217	-2.36871e-05	108369	49548
42218	-2.36866e-05	111160	49468
42219	-2.3686e-05	107347	49560
42220	-2.36855e-05	107808	49520
42221	-2.36849e-05	108980	49532
42222	-2.36843e-05	107002	49592
42223	-2.36838e-05	107800	49552
42224	-2.36832e-05	108650	49572
42225	-2.36827e-05	107137	49508
42226	-2.36821e-05	109264	49528
42227	-2.36815e-05	106794	49588
42228	-2.3681e-05	108826	49572
42229	-2.36804e-05	106651	49648
42230	-2.36798e-05	110094	49520
42231	-2.36793e-05	108219	49548
42232	-2.36787e-05	108984	49548
42233	-2.36782e-05	108250	49592
42234	-2.36776e-05	108266	49572
42235	-2.3677e-05	108431	49540
42236	-2.36765e-05	107282	49592
42237	-2.36759e-05	108922	49552
42238	-2.36754e-05	110752	49540
42239	-2.36748e-05	106186	49624
42240	-2.36742e-05	105681	49568
42241	-2.36737e-05	105875	49612
42242	-2.36731e-05	107512	49588
42243	-2.36726e-05	110372	49544
42244	-2.3672e-05	109338	49552
42245	-2.36714e-05	107632	49572
42246	-2.36709e-05	106801	49632
42247	-2.36703e-05	108623	49544
42248	-2.36698e-05	108830	49604
42249	-2.36692e-05	109195	49548
42250	-2.36686e-05	104975	49576
42251	-2.36681e-05	108855	49588
42252	-2.36675e-05	107193	49572
42253	-2.3667e-05	107552	49624
42254	-2.36664e-05	106702	49624
42255	-2.36658e-05	109730	49532
42256	-2.36653e-05	111132	49508
42257	-2.36647e-05	107800	49576
42258	-2.36642e-05	107959	49636
42259	-2.36636e-05	105720	49604
42260	-2.3663e-05	108908	49592
42261	-2.36625e-05	110337	49536
42262	-2.36619e-05	106914	49620
42263	-2.36614e-05	107005	49664
42264	-2.36608e-05	108695	49552
42265	-2.36602e-05	108449	49612
42266	-2.36597e-05	110736	49556
42267	-2.36591e-05	106174	49664
42268	-2.36586e-05	109444	49596
42269	-2.3658e-05	108637	49548
42270	-2.36574e-05	107530	49640
42271	-2.36569e-05	109027	49624
42272	-2.36563e-05	106534	49636
42273	-2.36558e-05	110073	49564
42274	-2.36552e-05	109007	49584
42275	-2.36546e-05	106032	49652
42276	-2.36541e-05	111491	49540
42277	-2.36535e-05	107388	49624
42278	-2.3653e-05	109050	49592
42279	-2.36524e-05	107020	49652
42280	-2.36518e-05	106273	49680
42281	-2.36513e-05	110200	49552
42282	-2.36507e-05	106687	49644
42283	-2.36502e-05	108196	49612
42284	-2.36496e-05	107211	49656
42285	-2.3649e-05	109012	49568
42286	-2.36485e-05	109209	49580
42287	-2.36479e-05	107150	49664
42288	-2.36474e-05	108353	49656
42289	-2.36468e-05	109046	49596
42290	-2.36463e-05	109498	49580
42291	-2.36457e-05	108242	49624
42292	-2.36451e-05	107496	49676
42293	-2.36446e-05	110367	49572
42294	-2.3644e-05	109242	49632
42295	-2.36435e-05	108820	49592
42296	-2.36429e-05	106328	49668
42297	-2.36423e-05	106854	49720
42298	-2.36418e-05	109807	49592
42299	-2.36412e-05	108065	49628
42300	-2.36407e-05	107794	49612
42301	-2.36401e-05	105749	49696
42302	-2.36395e-05	111229	49576
42303	-2.3639e-05	107236	49652
42304	-2.36384e-05	106755	49720
42305	-2.36379e-05	107963	49640
42306	-2.36373e-05	109698	49612
42307	-2.36368e-05	111871	49596
42308	-2.36362e-05	107978	49664
42309	-2.36356e-05	106545	49724
42310	-2.36351e-05	108149	49628
42311	-2.36345e-05	108332	49672
42312	-2.3634e-05	109900	49624
42313	-2.36334e-05	107491	49700
42314	-2.36328e-05	108372	49652
42315	-2.36323e-05	109202	49632
42316	-2.36317e-05	108815	49700
42317	-2.36312e-05	111206	49620
42318	-2.36306e-05	108192	49712
42319	-2.363e-05	108551	49592
42320	-2.36295e-05	107368	49676
42321	-2.36289e-05	106154	49744
42322	-2.36284e-05	108144	49688
42323	-2.36278e-05	109468	49660
42324	-2.36273e-05	108774	49604
42325	-2.36267e-05	107030	49664
42326	-2.36261e-05	110690	49664
42327	-2.36256e-05	111304	49628
42328	-2.3625e-05	108229	49712
42329	-2.36245e-05	109990	49640
42330	-2.36239e-05	108634	49684
42331	-2.36233e-05	108830	49644
42332	-2.36228e-05	108897	49664
42333	-2.36222e-05	106601	49740
42334	-2.36217e-05	107312	49692
42335	-2.36211e-05	107241	49704
42336	-2.36206e-05	109369	49616
42337	-2.362e-05	109193	49668
42338	-2.36194e-05	108013	49728
42339	-2.36189e-05	108229	49712
42340	-2.36183e-05	107982	49660
42341	-2.36178e-05	107694	49660
42342	-2.36172e-05	109593	49680
42343	-2.36167e-05	109795	49704
42344	-2.36161e-05	108738	49660
42345	-2.36155e-05	106373	49704
42346	-2.3615e-05	108879	49672
42347	-2.36144e-05	108221	49740
42348	-2.36139e-05	112217	49628
42349	-2.36133e-05	108717	49680
42350	-2.36128e-05	106948	49716
42351	-2.36122e-05	107367	49716
42352	-2.36116e-05	107371	49784
42353	-2.36111e-05	107898	49704
42354	-2.36105e-05	108680	49676
42355	-2.361e-05	107397	49644
42356	-2.36094e-05	107960	49728
42357	-2.36088e-05	110516	49708
42358	-2.36083e-05	107788	49708
42359	-2.36077e-05	107332	49752
42360	-2.36072e-05	108558	49664
42361	-2.36066e-05	107499	49692
42362	-2.36061e-05	110185	49736
42363	-2.36055e-05	107519	49704
42364	-2.36049e-05	107179	49764
42365	-2.36044e-05	109404	49644
42366	-2.36038e-05	110455	49696
42367	-2.36033e-05	108237	49756
42368	-2.36027e-05	107612	49740
42369	-2.36022e-05	105739	49800
42370	-2.36016e-05	109688	49672
42371	-2.3601e-05	107326	49756
42372	-2.36005e-05	110447	49676
42373	-2.35999e-05	109567	49744
42374	-2.35994e-05	106805	49732
42375	-2.35988e-05	107902	49676
42376	-2.35983e-05	108113	49768
42377	-2.35977e-05	109459	49736
42378	-2.35971e-05	110599	49668
42379	-2.35966e-05	108161	49736
42380	-2.3596e-05	108306	49688
42381	-2.35955e-05	106855	49788
42382	-2.35949e-05	109919	49676
42383	-2.35944e-05	107896	49736
42384	-2.35938e-05	108649	49712
42385	-2.35933e-05	106021	49732
42386	-2.35927e-05	106656	49824
42387	-2.35921e-05	110897	49696
42388	-2.35916e-05	109497	49740
42389	-2.3591e-05	110036	49732
42390	-2.35905e-05	107714	49776
42391	-2.35899e-05	108743	49756
42392	-2.35894e-05	109211	49740
42393	-2.35888e-05	107307	49784
42394	-2.35882e-05	107696	49784
42395	-2.35877e-05	108444	49708
42396	-2.35871e-05	107830	49808
42397	-2.35866e-05	109773	49744
42398	-2.3586e-05	107665	49788
42399	-2.35855e-05	110052	49684
42400	-2.35849e-05	106545	49736
42401	-2.35843e-05	108459	49752
42402	-2.35838e-05	107910	49804
42403	-2.35832e-05	108600	49808
42404	-2.35827e-05	108357	49712
42405	-2.35821e-05	106467	49764
42406	-2.35816e-05	110501	49724
42407	-2.3581e-05	107890	49824
42408	-2.35805e-05	109604	49788
42409	-2.35799e-05	108314	49732
42410	-2.35793e-05	106317	49800
42411	-2.35788e-05	111115	49752
42412	-2.35782e-05	110787	49748
42413	-2.35777e-05	110237	49708
42414	-2.35771e-05	108151	49808
42415	-2.35766e-05	106936	49812
42416	-2.3576e-05	111879	49684
42417	-2.35755e-05	109720	49792
42418	-2.35749e-05	108744	49744
42419	-2.35743e-05	107651	49804
42420	-2.35738e-05	108141	49784
42421	-2.35732e-05	109894	49760
42422	-2.35727e-05	108493	49804
42423	-2.35721e-05	109074	49748
42424	-2.35716e-05	108192	49848
42425	-2.3571e-05	109192	49712
42426	-2.35705e-05	109558	49780
42427	-2.35699e-05	107756	49848
42428	-2.35693e-05	108637	49768
42429	-2.35688e-05	110217	49772
42430	-2.35682e-05	109925	49732
42431	-2.35677e-05	107838	49808
42432	-2.35671e-05	105891	49892
42433	-2.35666e-05	107592	49780
42434	-2.3566e-05	109166	49824
42435	-2.35655e-05	107851	49760
42436	-2.35649e-05	107646	49812
42437	-2.35643e-05	109930	49808
42438	-2.35638e-05	109868	49776
42439	-2.35632e-05	109155	49876
42440	-2.35627e-05	108127	49780
42441	-2.35621e-05	108701	49840
42442	-2.35616e-05	109846	49744
42443	-2.3561e-05	109225	49820
42444	-2.35605e-05	108293	49872
42445	-2.35599e-05	106079	49824
42446	-2.35593e-05	109563	49772
42447	-2.35588e-05	111053	49764
42448	-2.35582e-05	109019	49808
42449	-2.35577e-05	109622	49884
42450	-2.35571e-05	108120	49780
42451	-2.35566e-05	107007	49832
42452	-2.3556e-05	110428	49776
42453	-2.35555e-05	108109	49828
42454	-2.35549e-05	114302	49732
42455	-2.35544e-05	108644	49792
42456	-2.35538e-05	107502	49860
42457	-2.35532e-05	106680	49860
42458	-2.35527e-05	106158	49904
42459	-2.35521e-05	112446	49744
42460	-2.35516e-05	108678	49788
42461	-2.3551e-05	109185	49848
42462	-2.35505e-05	107093	49864
42463	-2.35499e-05	108022	49828
42464	-2.35494e-05	108797	49804
42465	-2.35488e-05	106901	49840
42466	-2.35483e-05	107260	49900
42467	-2.35477e-05	109639	49804
42468	-2.35471e-05	108273	49856
42469	-2.35466e-05	110890	49824
42470	-2.3546e-05	106469	49892
42471	-2.35455e-05	113261	49740
42472	-2.35449e-05	109731	49840
42473	-2.35444e-05	108926	49884
42474	-2.35438e-05	109078	49852
42475	-2.35433e-05	105589	49944
42476	-2.35427e-05	110597	49792
42477	-2.35422e-05	110817	49804
42478	-2.35416e-05	108077	49888
42479	-2.3541e-05	109645	49864
42480	-2.35405e-05	106937	49852
42481	-2.35399e-05	109108	49820
42482	-2.35394e-05	108326	49896
42483	-2.35388e-05	108762	49832
42484	-2.35383e-05	112181	49788
42485	-2.35377e-05	107154	49872
42486	-2.35372e-05	109251	49832
42487	-2.35366e-05	110184	49884
42488	-2.35361e-05	110508	49812
42489	-2.35355e-05	111809	49824
42490	-2.35349e-05	106576	49892
42491	-2.35344e-05	108190	49860
42492	-2.35338e-05	110883	49832
42493	-2.35333e-05	108696	49832
42494	-2.35327e-05	108240	49892
42495	-2.35322e-05	107742	49860
42496	-2.35316e-05	107987	49872
42497	-2.35311e-05	109114	49836
42498	-2.35305e-05	108989	49860
42499	-2.353e-05	108177	49912
42500	-2.35294e-05	105880	49888
42501	-2.35289e-05	108445	49836
42502	-2.35283e-05	111118	49880
42503	-2.35278e-05	108509	49872
42504	-2.35272e-05	107601	49924
42505	-2.35266e-05	108332	49828
42506	-2.35261e-05	107615	49872
42507	-2.35255e-05	109549	49956
42508	-2.3525e-05	109806	49884
42509	-2.35244e-05	111852	49864
42510	-2.35239e-05	107421	49824
42511	-2.35233e-05	108580	49892
42512	-2.35228e-05	110651	49876
42513	-2.35222e-05	107542	49936
42514	-2.35217e-05	108972	49892
42515	-2.35211e-05	107863	49852
42516	-2.35206e-05	107620	49944
42517	-2.352e-05	109936	49872
42518	-2.35195e-05	109627	49884
42519	-2.35189e-05	108554	49944
42520	-2.35183e-05	110997	49832
42521	-2.35178e-05	108144	49948
42522	-2.35172e-05	110964	49844
42523	-2.35167e-05	108559	49904
42524	-2.35161e-05	109902	49888
42525	-2.35156e-05	107891	49908
42526	-2.3515e-05	111315	49880
42527	-2.35145e-05	110258	49832
42528	-2.35139e-05	108402	49924
42529	-2.35134e-05	109358	49892
42530	-2.35128e-05	106876	49920
42531	-2.35123e-05	109189	49964
42532	-2.35117e-05	109412	49924
42533	-2.35112e-05	109140	49928
42534	-2.35106e-05	110105	49904
42535	-2.35101e-05	108776	49868
42536	-2.35095e-05	107753	49968
42537	-2.35089e-05	109181	49944
42538	-2.35084e-05	107515	49988
42539	-2.35078e-05	111390	49868
42540	-2.35073e-05	107605	49896
42541	-2.35067e-05	110736	49888
42542	-2.35062e-05	108558	49940
42543	-2.35056e-05	108966	49944
42544	-2.35051e-05	109787	49912
42545	-2.35045e-05	106895	49900
42546	-2.3504e-05	108994	49932
42547	-2.35034e-05	106507	49984
42548	-2.35029e-05	108314	49972
42549	-2.35023e-05	110934	49916
42550	-2.35018e-05	107456	49952
42551	-2.35012e-05	109803	49944
42552	-2.35007e-05	109809	49908
42553	-2.35001e-05	110940	49884
42554	-2.34996e-05	108889	49968
42555	-2.3499e-05	106819	49996
42556	-2.34984e-05	109492	49940
42557	-2.34979e-05	110487	49928
42558	-2.34973e-05	111257	49864
42559	-2.34968e-05	109452	49964
42560	-2.34962e-05	109503	49936
42561	-2.34957e-05	109217	49936
42562	-2.34951e-05	107985	50004
42563	-2.34946e-05	108995	49908
42564	-2.3494e-05	106906	50000
42565	-2.34935e-05	109789	49880
42566	-2.34929e-05	110097	49972
42567	-2.34924e-05	108381	50008
42568	-2.34918e-05	109060	49936
42569	-2.34913e-05	109052	49972
42570	-2.34907e-05	110768	49884
42571	-2.34902e-05	109220	49992
42572	-2.34896e-05	107211	50036
42573	-2.34891e-05	110250	49908
42574	-2.34885e-05	107823	49968
42575	-2.3488e-05	108224	49936
42576	-2.34874e-05	108343	50020
42577	-2.34869e-05	109562	49976
42578	-2.34863e-05	109130	49912
42579	-2.34858e-05	107334	50012
42580	-2.34852e-05	108936	49948
42581	-2.34847e-05	109902	49992
42582	-2.34841e-05	112465	49880
42583	-2.34835e-05	109584	49932
42584	-2.3483e-05	108295	50024
42585	-2.34824e-05	108849	49968
